case,hd95_mm,note
sub-r038s057,52.952809179494906,
sub-r038s058,72.2564875980005,
sub-r038s060,11.575836902790225,
sub-r038s061,38.34057902536163,
sub-r038s064,36.46916505762094,
sub-r038s065,40.27406113120453,
sub-r038s067,76.30203142774116,
sub-r038s068,113.89029809426262,
sub-r038s069,53.600373133029585,
sub-r038s071,11.489125293076057,
sub-r038s074,29.58039891549808,
sub-r038s078,5.385164807134504,
sub-r038s081,13.341664064126334,
sub-r038s082,64.00781202322104,
sub-r038s084,7.0,
sub-r038s085,31.953090617340916,
sub-r038s089,30.01666203960727,
sub-r038s091,32.57299494980466,
sub-r038s093,95.78100020358944,
sub-r038s096,43.37049688440288,
sub-r038s097,53.600373133029585,
sub-r039s002,55.90169943749474,
sub-r039s003,61.69278726074872,
sub-r040s001,27.53179979587241,
sub-r040s002,48.91829923454004,
sub-r040s004,61.29437168288782,
sub-r040s008,85.21736912155878,
sub-r040s010,7.681145747868608,
sub-r040s011,36.810324638611924,
sub-r040s013,70.09279563550022,
sub-r040s015,6.0,
sub-r040s016,36.235341863986875,
sub-r040s017,63.245553203367585,
sub-r040s020,45.67274898667694,
sub-r040s022,73.45747068882783,
sub-r040s024,65.14598989960932,
sub-r040s028,13.038404810405298,
sub-r040s030,11.445523142259598,
sub-r040s031,11.575836902790225,
sub-r040s032,16.881943016134134,
sub-r040s037,13.564659966250536,
sub-r040s039,98.51395840184273,
sub-r040s042,27.730849247724095,
sub-r040s043,41.12177038990418,
sub-r040s044,17.146428199482248,
sub-r040s045,66.57326790837296,
sub-r040s046,37.589892258425,
sub-r040s047,72.94518489934754,
sub-r040s048,70.00714249274856,
sub-r040s049,57.0,
sub-r040s051,67.90434448545984,
sub-r040s053,8.366600265340756,
sub-r040s054,36.180105030251084,
sub-r040s056,78.12809993849844,
sub-r040s059,26.92582403567252,
sub-r040s063,41.48493702538308,
sub-r040s064,57.0701322935211,
sub-r040s067,7.0,
sub-r040s069,4.358898943540674,
sub-r040s070,63.631753079732135,
sub-r040s071,23.853720883753127,
sub-r040s072,18.24828759089466,
