case,hd95_mm,note
sub-r045s003,23.68543856465402,
sub-r046s001,37.22902093797257,
sub-r046s005,10.295630140987,
sub-r046s006,71.93052203341777,
sub-r046s007,44.181444068749045,
sub-r046s008,39.331920878594275,
sub-r046s011,30.95157508108432,
sub-r046s012,44.78839135311738,
sub-r047s001,3.7416573867739413,
sub-r047s006,32.0624390837628,
sub-r047s007,13.784048752090222,
sub-r047s010,12.649110640673518,
sub-r047s013,66.40030120413611,
sub-r047s014,33.83784863137726,
sub-r047s015,62.77738446287803,
sub-r047s016,57.148928248918196,
sub-r047s017,65.26101439603893,
sub-r047s018,7.0710678118654755,
sub-r047s021,4.0,
sub-r047s026,4.58257569495584,
sub-r047s027,12.24744871391589,
sub-r047s031,8.717797887081348,
sub-r047s035,9.0,
sub-r047s036,79.65550828411052,
sub-r047s037,13.638181696985855,
sub-r047s038,24.919871588754223,
sub-r047s039,27.51363298439521,
sub-r047s041,3.605551275463989,
sub-r047s043,31.78049716414141,
sub-r047s044,26.589471600616662,
sub-r047s046,42.20189569201838,
sub-r047s048,73.39618518697004,
sub-r047s050,47.44470465710583,
sub-r048s002,4.0,
sub-r048s004,3.0,
sub-r048s006,17.4928556845359,
sub-r048s008,8.12403840463596,
sub-r048s010,11.224972160321824,
sub-r048s011,107.30330842988953,
sub-r048s012,5.385164807134504,
sub-r048s014,77.23988606931007,
sub-r048s015,4.123105625617661,
sub-r048s016,6.6332495807108,
sub-r048s018,3.7416573867739413,
sub-r048s021,29.257477676655586,
sub-r048s022,59.94997914928745,
sub-r048s029,37.013511046643494,
sub-r048s031,81.36952746575342,
sub-r048s032,14.730919862656235,
sub-r048s034,34.88552708502482,
sub-r048s035,57.67148342118486,
sub-r048s036,36.91882988394946,
sub-r048s037,3.605551275463989,
sub-r048s038,21.400934559032695,
sub-r048s039,19.261360284258224,
sub-r048s043,66.2268827591938,
sub-r049s005,88.91569040388767,
sub-r049s007,55.71355310873648,
sub-r049s010,79.28429857165919,
sub-r049s011,56.789083458002736,
sub-r049s012,55.39855593785816,
sub-r049s016,59.04235767650204,
sub-r049s018,73.49829930005184,
sub-r049s020,71.28113354878694,
sub-r049s024,51.36146415358503,
sub-r049s025,62.20128616033595,
sub-r049s026,56.83308895353129,
sub-r049s028,60.108235708594876,
sub-r050s002,72.95889253545451,
sub-r050s003,100.41414243023739,
sub-r050s005,100.48880534666536,
sub-r050s006,68.9129886160802,
sub-r050s008,68.59300255857006,
sub-r050s009,95.15250916292223,
sub-r050s015,48.38388161361178,
sub-r052s001,36.72873534441391,
sub-r052s002,28.61817604250837,
sub-r052s007,58.25804665451803,
sub-r052s010,7.0,
sub-r052s011,50.85272854036448,
sub-r052s014,5.196152422706632,
sub-r052s015,37.26929030716845,
sub-r052s016,17.029386365926403,
sub-r052s019,57.14017850864661,
sub-r052s021,7.0,
sub-r052s023,80.23091673413684,
sub-r052s025,59.27900134111572,
sub-r052s026,9.899494936611665,
sub-r052s027,79.66178506661774,
sub-r052s029,40.36087214122113,
sub-r052s031,21.97726097583591,
sub-r052s032,9.486832980505138,
