case,hd95_mm,note
sub-r047s044,8.660254037844387,
sub-r047s046,42.871902220452036,
sub-r047s048,72.59476565152615,
sub-r047s050,24.372115213907882,
sub-r048s002,3.1622776601683795,
sub-r048s004,2.449489742783178,
sub-r048s006,9.433981132056603,
sub-r048s008,8.306623862918075,
sub-r048s010,9.486832980505138,
sub-r048s011,107.39646176667088,
sub-r048s012,4.47213595499958,
sub-r048s014,76.39371701913711,
sub-r048s015,3.3166247903554,
sub-r048s016,7.0,
sub-r048s018,4.0,
sub-r048s021,27.202941017470888,
sub-r048s022,56.83308895353129,
sub-r048s029,7.615773105863909,
sub-r048s031,78.49203781276162,
sub-r048s032,5.385164807134504,
sub-r048s034,13.892443989449804,
sub-r048s035,53.85164807134504,
sub-r048s036,31.843366656181317,
sub-r048s037,4.0,
sub-r048s038,18.110770276274835,
sub-r048s039,16.1245154965971,
sub-r048s043,64.6297145282261,
sub-r049s005,89.00561780022652,
sub-r049s007,55.569775957799216,
sub-r049s010,81.49233092751734,
sub-r049s011,55.794264938253285,
sub-r049s012,72.64296249465602,
sub-r049s016,40.755367744629666,
sub-r049s018,76.22335600063802,
sub-r049s020,68.74590896918885,
sub-r049s024,31.064449134018133,
sub-r049s025,69.6419413859206,
sub-r049s026,58.54912467321779,
sub-r049s028,71.7007670809734,
sub-r050s002,82.12186067059123,
sub-r050s003,101.29659421717987,
sub-r050s005,86.27282306729043,
sub-r050s006,52.64978632435273,
sub-r050s008,61.29437168288782,
sub-r050s009,117.17508267545622,
sub-r050s015,51.16639522186413,
sub-r052s001,41.60528812542944,
sub-r052s002,18.138357147217054,
sub-r052s007,33.66006535941367,
sub-r052s010,6.082762530298219,
sub-r052s011,16.06237840420901,
sub-r052s014,5.0,
sub-r052s015,31.701734968294716,
sub-r052s016,22.02271554554524,
sub-r052s019,103.0970416646375,
sub-r052s021,7.874007874011811,
sub-r052s023,70.90133990271269,
sub-r052s025,59.312730505347666,
sub-r052s026,8.12403840463596,
sub-r052s027,81.88406438373708,
sub-r052s029,36.069377593742864,
sub-r052s031,21.79449471770337,
sub-r052s032,7.0,
